LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.40487,18.71831,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:19:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,284,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:21:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,284,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:23:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,284,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:25:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,297,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:27:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,264,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,264,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:31:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,279,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:35:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,279,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:39:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:41:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:43:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,257,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:45:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,252,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:47:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,252,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:49:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,236,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:51:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,238,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:53:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,238,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:55:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,230,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:57:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,258,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T09:59:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,258,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:01:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,18,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:03:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:05:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:07:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,299,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:09:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,292,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:11:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,292,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:13:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,271,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:15:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,303,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:17:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,303,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:19:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,316,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:21:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,327,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:23:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,327,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:25:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:27:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,306,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,306,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:31:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,284,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:35:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,313,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:39:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,322,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:41:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,322,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:43:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,318,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:45:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,300,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:47:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,300,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:49:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,342,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:51:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:53:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:55:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,227,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:57:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,250,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T10:59:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,250,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:01:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,299,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:03:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,193,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:05:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,193,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:07:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,247,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:09:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,264,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:11:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,264,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:13:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,330,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:15:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:17:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:19:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,300,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:21:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,319,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:23:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.7183,0,319,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:25:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,270,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:27:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,295,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,295,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:31:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,16,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,345,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:35:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,345,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,345,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:39:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,356,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:41:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,356,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:43:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,10,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:45:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,337,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:47:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,337,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:49:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,3,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:51:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,326,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:53:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,326,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:55:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:57:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,305,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T11:59:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,305,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:01:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40485,18.71831,0,336,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:03:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,250,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:05:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,250,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:07:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,155,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:09:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,169,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:11:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,169,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:13:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,147,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:15:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,278,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:17:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,278,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:19:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,285,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:21:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:23:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:25:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,286,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:27:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,296,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:31:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,301,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,325,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:35:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,325,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,311,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:39:03Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,298,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:41:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,298,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:43:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,316,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:45:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,321,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:47:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,321,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:49:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,291,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:51:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,274,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:53:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,274,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:55:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,260,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:57:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,282,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T12:59:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,282,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:01:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,279,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:03:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,311,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:05:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,311,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:07:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,266,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:09:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,313,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:11:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,313,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:13:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,257,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:15:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,258,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:17:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,258,122,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:19:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:21:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,287,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:23:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,287,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:25:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,284,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:27:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.7183,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.7183,0,266,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:31:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.71829,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.71829,0,256,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:35:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.71829,0,252,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40488,18.71829,0,257,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:39:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,262,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:41:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,262,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:43:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,281,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:45:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:47:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,274,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:49:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,261,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:51:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,261,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:53:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,233,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:55:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,270,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:57:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,270,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T13:59:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,275,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:01:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71829,0,293,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:03:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,260,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:05:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,260,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:07:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,288,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:09:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,278,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:11:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,278,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:13:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,322,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:15:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,322,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:17:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,310,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:19:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,320,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:21:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,315,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:23:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,315,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:25:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,316,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:27:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,301,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:29:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,301,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:31:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.71831,0,298,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:33:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,314,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:35:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40486,18.71831,0,314,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:37:02Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
54.40487,18.7183,0,328,121,GDANSK,SE,169,BALTICO,8,6333,24,25000,2016-12-17T14:39:01Z,gdansk,2016-12-17,51,Tanker,Gdańsk,1
